#Types Before Cut: 8916
#Types After Cut: 6964
#Search Hits: 0
339	7	1.508	bajó
340	7	1.508	cante
341	7	1.508	dije
342	7	1.508	envidioso
343	7	1.508	ese
344	7	1.508	fuiste
345	7	1.508	hubiera
346	7	1.508	movió
347	7	1.508	príncipe
348	7	1.508	purpúrea
349	7	1.508	retrato
350	7	1.508	tembló
351	7	1.508	teñido
352	30	1.507	agora
353	41	1.504	primero
354	13	1.503	casa
355	13	1.503	condición
356	13	1.503	débil
357	13	1.503	hermana
358	13	1.503	imagen
359	13	1.503	mirando
360	13	1.503	quieres
361	13	1.503	traición
362	5	1.480	arquitetura
363	5	1.480	buscaba
364	5	1.480	calíope
365	5	1.480	cantara
366	5	1.480	casarse
367	5	1.480	cefeo
368	5	1.480	circunstantes
369	5	1.480	conocimiento
370	5	1.480	creo
371	5	1.480	céspedes
372	5	1.480	darme
373	5	1.480	demás
374	5	1.480	desatinos
375	5	1.480	desventuras
376	5	1.480	discordia
377	5	1.480	durmió
378	5	1.480	eras
379	5	1.480	escuras
380	5	1.480	espante
381	5	1.480	excelencia
382	5	1.480	figuras
383	5	1.480	foca
384	5	1.480	fueras
385	5	1.480	haz
386	5	1.480	ilustrísima
387	5	1.480	inclinación
388	5	1.480	islas
389	5	1.480	lealtad
390	5	1.480	maldad
391	5	1.480	manzanares
392	5	1.480	menelao
393	5	1.480	músculos
394	5	1.480	ovejas
395	5	1.480	pandïón
396	5	1.480	paró
397	5	1.480	perdí
398	5	1.480	potencias
399	5	1.480	puertos
400	5	1.480	remite
401	5	1.480	sabía
402	5	1.480	semideo
403	5	1.480	sendas
404	5	1.480	sois
405	5	1.480	tebas
406	5	1.480	temo
407	5	1.480	tiresias
408	5	1.480	tirreno
409	5	1.480	transformado
410	5	1.480	túnica
411	5	1.480	vinieron
412	5	1.480	vivió
413	18	1.462	amorosa
414	18	1.462	laurel
415	10	1.460	amando
416	10	1.460	barca
417	24	1.460	cabeza
418	10	1.460	diferencia
419	10	1.460	famoso
420	10	1.460	plutón
421	10	1.460	prudente
422	10	1.460	puedes
423	10	1.460	tragedia
424	10	1.460	universal
425	33	1.446	pena
426	14	1.423	mayores
427	14	1.423	nació
