filename,title,author,pos_trigram,count
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_DET_NOUN,105
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADV_ADP,11
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADP_ADJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_ADJ_PROPN,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_PROPN_PRON,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_PRON_AUX,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_AUX_DET,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_DET_NOUN,13
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_NOUN_ADP,77
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PROPN_DET,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_DET_NOUN,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_NOUN_AUX,11
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_AUX_DET,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_DET_PROPN,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_PROPN_CCONJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_CCONJ_DET,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_DET_NOUN,37
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADP_PRON,23
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_VERB_DET,41
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_DET_ADV,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_ADV_ADJ,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADJ_NOUN,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_NOUN_ADV,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADV_ADJ,16
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_CCONJ_PROPN,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_PROPN_AUX,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_AUX_ADP,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_ADP_DET,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_PRON_NOUN,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_NOUN_PRON,7
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_PRON_VERB,53
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_ADP_PROPN,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADJ_ADP,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_NOUN_ADV,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_ADJ_ADJ,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_ADP_PROPN,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PROPN_CCONJ,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_CCONJ_PROPN,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_PROPN_VERB,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_VERB_ADP,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_CCONJ_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_ADJ_ADP,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_CCONJ,18
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_CCONJ_SCONJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_SCONJ_ADP,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_NOUN_NOUN,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_NOUN_ADP,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_PRON,17
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_PRON_PRON,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_ADP_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_ADJ_NOUN,13
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_NOUN_DET,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_ADP_NOUN,13
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_AUX_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_ADJ_AUX,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_AUX_DET,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_VERB_ADV,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_ADV_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_CCONJ_ADJ,12
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_VERB_DET,14
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_DET_PRON,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_PRON_ADP,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_VERB_PROPN,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_PROPN_ADP,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_ADP_NOUN,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_VERB_SCONJ,23
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_SCONJ_ADP,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",SCONJ_ADP_PROPN,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PROPN_PRON,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PROPN_PRON_VERB,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_PRON_ADP,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_NOUN_PROPN,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_PROPN_ADP,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_CCONJ_DET,11
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_DET_PRON,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_PRON_VERB,4
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_CCONJ_VERB,11
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_VERB_CCONJ,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_CCONJ_VERB,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_VERB_ADP,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_PRON_PROPN,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_PROPN_ADP,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_PRON_ADV,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_ADV_VERB,9
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADV_VERB_AUX,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_AUX_DET,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",AUX_DET_PRON,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",DET_PRON_ADJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",PRON_ADJ_DET,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_DET_NOUN,19
